train_idx	gen_idx	re_idx	similarity	query	train_texts	generated_texts
9	76	19	0.99998826	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 서울은 습한가?
9	87	20	0.99998826	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울의 날씨는 습한가?
9	0	21	0.9999882	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 서울 습도 좀 알려줘
9	39	22	0.9999882	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심때쯤에는 서울 습할까?
9	67	23	0.9999882	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 강원도가 습한가?
9	83	24	0.9999882	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심쯤에는 서울 습도가 낮아져?
9	92	25	0.9999882	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 서울 습도가 높음?
9	97	26	0.9999882	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 필요해요
9	1	27	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심때쯤에는 서울 습할까?
9	11	28	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 몇인지 알고싶어요
9	16	29	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 낮을까?
9	25	30	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 충남의 습도가 높아져?
9	35	31	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 습한가?
9	41	32	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 서울 습도가 낮을까?
9	43	33	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도 알려줘
9	44	34	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 필요해
9	45	35	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	모레 저녁엔 서울 습도가 낮아져?
9	52	36	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 저녁엔 서울 습도 수치가 높아져?
9	55	37	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도 좀
9	63	38	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 서울 날씨는 습한가?
9	72	39	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심때쯤에는 서울 날씨는 습한가?
9	80	40	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 어떨까?
9	86	41	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 낮아져?
9	94	42	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	모레 저녁엔 서울 습도 수치가 낮아지겠지?
9	95	43	0.9999881	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 높음?
9	9	44	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 높을까?
9	18	45	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 어떨까요?
9	33	46	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨는 습한가?
9	36	47	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도 좀 알려줘
9	50	48	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도 정보 좀 알려줘
9	53	49	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 서울 습도가 높아져?
9	70	50	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 높아져?
9	82	51	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도 말해줘
9	84	52	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 낮아지나요?
9	91	53	0.999988	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 몇인지 알고 있어?
9	8	54	0.9999879	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도 알려줄 수 있어?
9	38	55	0.9999879	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심쯤에는 서울 날씨가 좀 건조할까?
9	47	56	0.9999879	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도 좀 알려줄래?
9	64	57	0.9999879	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심쯤에는 서울 건조해질까?
9	75	58	0.9999879	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 습도가 높아지나요?
9	46	59	0.99998784	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 저녁엔 서울 습도가 낮아져?
9	59	60	0.99998784	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 서울 습도가 높아지나요?
9	60	61	0.99998784	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울은 습한가?
9	19	62	0.9999878	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심쯤에는 서울 날씨가 좀 건조할까?
9	40	63	0.9999878	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	서울 내일 점심에 습한가?
9	65	64	0.9999878	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심쯤에는 서울 날씨가 좀 건조해질까요?
9	90	65	0.9999878	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심쯤에는 서울 날씨가 좀 건조해질까요?
9	6	66	0.99998766	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심쯤에는 서울 건조해질까?
9	13	67	0.99998766	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심쯤에는 서울 날씨가 좀 건조해질까?
9	96	68	0.99998766	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심쯤에는 서울 날씨가 좀 건조해질까?
9	3	69	0.9999876	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울은 건조하겠나?
9	12	70	0.9999876	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨는 건조할까?
9	28	71	0.9999876	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심먹을때쯤 서울 날씨는 습한가?
9	85	72	0.9999876	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심때쯤에는 서울 날씨가 좀 건조해질까?
9	15	73	0.9999875	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 건조한 편인가?
9	23	74	0.9999875	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 좀 건조할까요?
9	26	75	0.9999874	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울은 건조할까?
9	48	76	0.9999874	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 건조할까요?
9	51	77	0.9999874	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 건조할까?
9	62	78	0.9999874	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 좀 건조한 편인가?
9	34	79	0.9999873	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 좀 건조할까?
9	69	80	0.9999873	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 건조할까?
9	74	81	0.99998724	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 좀 건조해?
9	78	82	0.99998724	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심먹을때쯤 서울 날씨는 습한가?
9	71	83	0.9999872	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 건조해?
9	73	84	0.999987	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨가 건조해?
9	81	85	0.99994123	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	내일 점심에 날씨가 좀 건조할까?
9	27	86	0.9999393	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 날씨가 습한가?
9	4	87	0.999938	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 날씨가 좀 건조한 편인가?
9	79	88	0.9999362	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 날씨가 좀 건조할까요?
9	30	89	0.9999345	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 날씨가 좀 건조할까?
9	58	90	0.9999341	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 날씨가 좀 건조해?
9	20	91	0.9999327	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	모레 점심에 습한가?
9	24	92	0.9999325	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 날씨가 건조할까?
9	49	93	0.9999261	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 습한가?
9	61	94	0.99992484	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 건조한가?
9	77	95	0.9999191	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 많이 건조해?
9	17	96	0.9981075	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨 좀 알려줘
9	56	97	0.99810356	weather.humidity(day.p=*,location=서울,ti_range.p=점심)	내일 점심엔 서울 습할려나?	오늘 점심에 서울 날씨 좀 알려줄래?
10	42	0	0.9999883	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 서울 날씨가 어떨까?
10	32	1	0.99998826	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨는?
10	78	2	0.99998826	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨 좀 알려줘.
10	6	3	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨 좀.
10	15	4	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대구 날씨는?
10	17	5	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수성구는 날씨가 어떨까?
10	21	6	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨는 어떨까?
10	27	7	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨 알려줘.
10	28	8	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수성구는 날씨가 어떠니?
10	45	9	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨 말해줘.
10	46	10	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수성구는 날씨가 어떨지 궁금해
10	49	11	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨는 어떨까?
10	64	12	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨 좀.
10	67	13	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는?
10	74	14	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨 말해줘.
10	75	15	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 군산의 날씨는 어떤가?
10	79	16	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨 말해줄래?
10	84	17	0.99998814	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 청양의 날씨는 어떨까
10	1	18	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨가 어떨까?
10	8	19	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 대전 날씨가 어떨까?
10	14	20	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨 어떨까?
10	19	21	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는 어떨까?
10	23	22	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 설악산 날씨 알려줘.
10	25	23	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는 어떨까
10	26	24	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 군산의 날씨는 어떨까?
10	30	25	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 천안 날씨는?
10	33	26	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨 좀 찾아줄래?
10	35	27	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨 말해줄래?
10	36	28	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는 어때?
10	43	29	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 포천 날씨 좀.
10	44	30	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨 좀 알려줘
10	47	31	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 어떻니?
10	52	32	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 이월드 날씨는?
10	58	33	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 설악산 날씨 어떨까?
10	59	34	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는 어떠니?
10	61	35	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨 좀 알려줄래?
10	63	36	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨가 어떨지 궁금해
10	65	37	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 부산 날씨는?
10	66	38	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서울 날씨 알려주라.
10	68	39	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 포천 날씨 알려줄래?
10	71	40	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는 어떨지 좀 알려줘
10	77	41	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 명동은 날씨가 어떨까?
10	80	42	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 군산의 날씨는 어떨까
10	83	43	0.9999881	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 좀
10	2	44	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 춘천 날씨 어떨까?
10	5	45	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대구 날씨는 어떨까?
10	12	46	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 청양의 날씨는 어떨까?
10	13	47	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는 어떻니?
10	18	48	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 롯데월드 날씨는 어떨지 알아?
10	20	49	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대구 날씨 좀 알려줘.
10	31	50	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨가 어떻지?
10	34	51	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원 날씨는?
10	37	52	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대전 날씨 좀 알려줄래?
10	39	53	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원 날씨 어떨까?
10	48	54	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨.
10	51	55	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대구 날씨 좀.
10	62	56	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 부산 날씨는 어떨까?
10	69	57	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨가 어떨지 궁금해
10	73	58	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 울산 날씨 알려줄래?
10	81	59	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨는 어떨까?
10	82	60	0.99998796	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대구 날씨 좀 알려줄래?
10	7	61	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 인천 날씨 알려줄래?
10	9	62	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 구미의 기상정보 좀 알려줘
10	16	63	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨는 어떨까
10	22	64	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원 날씨 알려줘.
10	24	65	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 좀.
10	29	66	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 가평의 날씨가 어떨지 궁금해
10	40	67	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원 날씨 알려줄래?
10	41	68	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 청양의 날씨는 어떤가?
10	55	69	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 속초 날씨는 어떨까?
10	57	70	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 어떨까?
10	60	71	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨가 어떨지 좀 찾아줘
10	70	72	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 좀 알려줄래?
10	72	73	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 서울 날씨가 어떨지 궁금해
10	76	74	0.9999879	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 좀 알려줘.
10	0	75	0.99998784	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 말해줘.
10	3	76	0.99998784	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 좀 알려주겠니?
10	4	77	0.99998784	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 좀 알려주라.
10	50	78	0.99998784	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 화천 날씨 좀.
10	54	79	0.99998784	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 좀 말해줘.
10	56	80	0.99998784	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 알려줘.
10	10	81	0.9999877	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 화천 날씨 알려줄래?
10	11	82	0.9999877	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 에버랜드 날씨 말해줄래?
10	38	83	0.9999877	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 수원의 날씨가 어떨지 궁금하네
10	53	84	0.9999877	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 화천 날씨 알려줘.
11	55	0	0.99998116	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도 말해줘.
11	45	1	0.999981	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도 말해줄래?
11	53	2	0.99998087	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도 말해줄 수 있어?
11	51	3	0.9999808	weather.windchill(location=*)	수원 체감온도 알려줘.	신안 체감온도 말해줘.
11	58	4	0.9999808	weather.windchill(location=*)	수원 체감온도 알려줘.	화천 체감온도 말해줘.
11	11	5	0.9999807	weather.windchill(location=*)	수원 체감온도 알려줘.	화천 체감온도 말해줄래?
11	18	6	0.9999807	weather.windchill(location=*)	수원 체감온도 알려줘.	포항 체감온도 말해줄래?
11	69	7	0.9999807	weather.windchill(location=*)	수원 체감온도 알려줘.	포항 체감온도 말해줘.
11	71	8	0.9999806	weather.windchill(location=*)	수원 체감온도 알려줘.	신안 체감온도 말해줄 수 있어?
11	16	9	0.99998057	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 어떨까?
11	81	10	0.99998045	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도가 어떨까?
11	35	11	0.9999804	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천 체감온도 말해줘.
11	84	12	0.9999804	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천 체감온도 말해줄 수 있어?
11	85	13	0.9999804	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천 체감온도 말해줄래?
11	25	14	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	진도 체감온도 말해줄 수 있어?
11	66	15	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	화천 체감온도가 어때?
11	73	16	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도가 어떻니?
11	76	17	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	진도 체감온도 말해줄래?
11	60	18	0.9999802	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 많이 낮을까?
11	7	19	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도가 많이 낮을까?
11	12	20	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 많이 높을까?
11	23	21	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	포항 체감온도가 많이 낮을까?
11	37	22	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	화천 체감온도가 어떨까?
11	38	23	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	신안 체감온도가 많이 낮을까?
11	47	24	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	포항 체감온도가 어떨까?
11	74	25	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 어떻게 될지 알아?
11	80	26	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도가 많이 낮을까?
11	97	27	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도가 많이 높을까?
11	0	28	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	울릉도 체감온도가 어때?
11	27	29	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	포항 체감온도가 많이 높을까?
11	59	30	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도가 어떻게 될지 알아?
11	78	31	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도가 어떨까?
11	83	32	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	진도 체감온도가 어떨까?
11	89	33	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천 체감온도가 어때?
11	52	34	0.99998	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도가 많이 높나?
11	5	35	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천 체감온도가 어떻니?
11	26	36	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	서산 체감온도가 많이 낮을까?
11	29	37	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	진도 체감온도가 어떻니?
11	42	38	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	인천 체감온도가 어떻니?
11	44	39	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	충남 체감온도가 많이 낮을까?
